publishedAt,title,viewCount,likeCount,dislikeCount,thumbnail,id,likesProportion
2019-08-15T20:19:28Z,El Memecraft,14656889,1253304,21825,https://i1.ytimg.com/vi/ApdJRvgvxgU/hqdefault.jpg,ApdJRvgvxgU,0.9828840846690805
2019-08-04T18:48:19Z,50 COSAS SOBRE MI 2019 by Rubius,12332045,1400159,17514,https://i1.ytimg.com/vi/sEhfNesj7ao/hqdefault.jpg,sEhfNesj7ao,0.987645952204775
2019-07-21T21:06:35Z,JUGANDO A VUESTROS MAPAS | Mario Maker 2,15438557,815812,12677,https://i1.ytimg.com/vi/geSbtIPEXg8/hqdefault.jpg,geSbtIPEXg8,0.9846986501933037
2019-07-13T19:59:46Z,AGUA DE CHICA GAMER 🤢,20086058,2276500,27011,https://i1.ytimg.com/vi/jUyxgUkNo9U/hqdefault.jpg,jUyxgUkNo9U,0.9882739869703249
2019-07-07T20:27:41Z,VUELVEN LOS TRAUMAS | Super Mario Maker 2,10839078,837805,11611,https://i1.ytimg.com/vi/99jXthe_YYg/hqdefault.jpg,99jXthe_YYg,0.9863306083238366
2019-06-30T19:18:21Z,RUBIUS abusando de RUBIUS en el juego de RUBIUS (VR),14252933,824685,13083,https://i1.ytimg.com/vi/BpWI0GzXgGc/hqdefault.jpg,BpWI0GzXgGc,0.9843835047411694
2019-06-20T18:16:44Z,WHISPER CHALLENGE con Auronplay,19958566,1914322,12504,https://i1.ytimg.com/vi/NgGqA9Sy0tA/hqdefault.jpg,NgGqA9Sy0tA,0.9935105712710955
2019-06-06T20:05:03Z,NO HAGAN ESTOS EXPERIMENTOS EN CASA by Rubius,15065149,1175559,16465,https://i1.ytimg.com/vi/jmoDybW8j2k/hqdefault.jpg,jmoDybW8j2k,0.9861873586437857
2019-05-29T19:39:58Z,FORTNITE x RUBIUS | $3.000.000 SI COMPLETAS MI MAPA,6319189,578671,7424,https://i1.ytimg.com/vi/ITBgeiGsvYk/hqdefault.jpg,ITBgeiGsvYk,0.9873331115262884
2019-05-22T20:27:15Z,SUBS MANDAN VIDEOS DENIGRANTES #3,16683920,992812,10965,https://i1.ytimg.com/vi/SLpfvLcq7Jo/hqdefault.jpg,SLpfvLcq7Jo,0.9890762589698708
2019-05-09T20:27:10Z,NO TE RAYES JERRY CHALLENGE,14036088,1079027,10087,https://i1.ytimg.com/vi/SGvW3mRZ6Vo/hqdefault.jpg,SGvW3mRZ6Vo,0.990738343277196
2019-04-28T20:20:21Z,MI CASA EN 5 MINUTOS,38934038,2451925,33136,https://i1.ytimg.com/vi/tECBdRd6xr0/hqdefault.jpg,tECBdRd6xr0,0.9866659208767914
2019-04-16T20:07:50Z,ESCAPA DEL AYUWOKI,12601698,975726,8746,https://i1.ytimg.com/vi/4I-aAxB0JPc/hqdefault.jpg,4I-aAxB0JPc,0.9911160500247849
2019-04-04T20:40:04Z,ATACADO POR UN INODORO JAPONES | Epic Vlog 2,10116917,823707,6286,https://i1.ytimg.com/vi/wsJOf4_V4J8/hqdefault.jpg,wsJOf4_V4J8,0.992426442150717
2019-03-27T20:03:16Z,COSAS QUE SOLO PASAN EN JAPON,22342852,1429817,13355,https://i1.ytimg.com/vi/5ddTrPPXByM/hqdefault.jpg,5ddTrPPXByM,0.9907460787764729
2019-03-20T20:30:00Z,UN DIA CON MOHAMMED | GTA V Roleplay,8044003,666061,23961,https://i1.ytimg.com/vi/9dkd-_yNbzo/hqdefault.jpg,9dkd-_yNbzo,0.9652750202167467
2019-03-12T21:04:16Z,LAS 1000 VOCES DE MANGEL,40261788,1897425,24382,https://i1.ytimg.com/vi/1dAUI_5Lj18/hqdefault.jpg,1dAUI_5Lj18,0.9873129820007941
2019-03-05T21:26:14Z,REACCIONANDO A MIS MEMES by Rubius,19954035,1459281,18351,https://i1.ytimg.com/vi/g474KVq99iE/hqdefault.jpg,g474KVq99iE,0.9875808049636174
2019-02-24T20:41:01Z,U Got That | Rubius Edition [VERSION COMPLETA] ft. RICARDO,18740070,1380907,30235,https://i1.ytimg.com/vi/HtSMKvdmRgo/hqdefault.jpg,HtSMKvdmRgo,0.9785740910553297
2019-02-19T21:03:54Z,EL NUEVO GENIO DE ALADDIN,9611280,1070585,20019,https://i1.ytimg.com/vi/M5xo65tlZpM/hqdefault.jpg,M5xo65tlZpM,0.9816441164712398
2019-02-13T21:22:12Z,ME ESTOY HACIENDO VIEJO,7519608,871373,12300,https://i1.ytimg.com/vi/DVN2YKkv154/hqdefault.jpg,DVN2YKkv154,0.9860808240152183
2019-02-05T20:33:50Z,YOUTUBERS EN HOLLYWOOD | Epic Vlog,9770010,876299,7579,https://i1.ytimg.com/vi/vSXq8yCBb6s/hqdefault.jpg,vSXq8yCBb6s,0.9914252872002697
2019-01-28T20:53:32Z,SUBS MANDAN VIDEOS #2,24763660,1322714,14517,https://i1.ytimg.com/vi/Dg9_arsEIik/hqdefault.jpg,Dg9_arsEIik,0.9891439848462981
2019-01-20T21:36:03Z,BUSCANDO PERSONAS CON TALENTO EN CHATROULETTE,17652969,1430226,11883,https://i1.ytimg.com/vi/jt2WiLSvc0g/hqdefault.jpg,jt2WiLSvc0g,0.9917599848555136
2019-01-08T21:21:18Z,EL SALUDO QUE ACABÓ CON RUBIUS,11736547,1489009,24559,https://i1.ytimg.com/vi/7tToLF8y0yg/hqdefault.jpg,7tToLF8y0yg,0.9837741019894712
2019-01-06T21:31:03Z,UN NUEVO RUBIUS,10139087,1298834,77935,https://i1.ytimg.com/vi/PhPrO_eqMnQ/hqdefault.jpg,PhPrO_eqMnQ,0.9433928277002169
2018-12-10T21:24:31Z,PREGUNTAS ESTUPIDAS #5,29963854,2065716,28933,https://i1.ytimg.com/vi/5a4ObtIOoz0/hqdefault.jpg,5a4ObtIOoz0,0.9861871845831927
2018-11-29T21:09:49Z,MIS SUSCRIPTORES ME MANDAN VIDEOS DENIGRANTES,27521352,1356632,19459,https://i1.ytimg.com/vi/TviCcF2yo6o/hqdefault.jpg,TviCcF2yo6o,0.9858592200661148
2018-11-18T21:40:04Z,Pokemon Let’s Go en 1 minuto,16567449,1092790,14760,https://i1.ytimg.com/vi/TubavPkqTgM/hqdefault.jpg,TubavPkqTgM,0.98667328788768
2018-11-04T21:02:24Z,MI NUEVA NUEVA NUEVA NUEVA HABITACION,15625048,1228915,13727,https://i1.ytimg.com/vi/UvO713qLQeQ/hqdefault.jpg,UvO713qLQeQ,0.9889533751474681
2018-10-25T20:12:09Z,Red Dead Memention 2,18009659,1161309,13493,https://i1.ytimg.com/vi/otZTc5ihWMs/hqdefault.jpg,otZTc5ihWMs,0.9885146603427641
